text,labeled,sentiment
  not that i can think of,not cybercrime,1
 What was the happiest moment in your life?,not cybercrime,1
 What word describes you best?,not cybercrime,1
  you text mee,not cybercrime,1
 If you could eliminate one thing you do each day in the bathroom so you never had to do it again  what would it be?,not cybercrime,1
 what&;s your favorite tv show?,not cybercrime,1
  KFC mashed potatoe bowl :),not cybercrime,1
  its not.,not cybercrime,1
 If you could be invited to one person&;s birthday party  whose would it be?,not cybercrime,1
  It's totally fine  don't worry about it :)),cyberbully,0
  high heels :],not cybercrime,1
  happiness. always.,not cybercrime,1
  Smile. Ethnicity. Eyes. in that order the most. and my least favorite feature would be my height  but only because forever I wanted to be a model and in America you have to be likeee 7' anorexic giraffe. hahhaa,not cybercrime,1
  who wrote that please reply lol,not cybercrime,1
 Do certain peoples lives have certain worth to you? Such as a prostiture  a killers...ect.,cyberbully,0
  i wish i did.,not cybercrime,1
  :D thank you gurl/boy ? I really appreciate it!<33,not cybercrime,1
 Do you wanna be my bestfriend? (last question) Spam back if you wanna lates!!!,cyberbully,0
 favorite song,not cybercrime,1
 Favorite Sesame Street Character?,not cybercrime,1
  nope. :),not cybercrime,1
 Then report Cheyenne if your the real deal!!!! Vvv btw your cute jbatman (;,not cybercrime,1
  Cheetos!!! Soo cheeseyyy :),not cybercrime,1
 Would you ever have a long distance relationship?,not cybercrime,1
 wtf ? V,cyberbully,0
 Who pays your phone bill? :],cyberbully,0
 are you the person you want to be?,not cybercrime,1
  i dont believe so. only that i would help more than i do now.,cyberbully,0
 and why is that?,not cybercrime,1
  haha ok it'll be our secret,not cybercrime,1
 (:,not cybercrime,1
  no lol. ive collected stickers but not the ones on the fruit lol,not cybercrime,1
 Joie is beautifulllll. :),not cybercrime,1
 i still think your hot,not cybercrime,1
  Ohhkayy! First offf i was playin  i mean he is a really nice person dnt kno him like all that! Bhut u should ask him!,not cybercrime,1
 What does it take for you to argue with someone?,cyberbully,0
  No...,not cybercrime,1
 If you were a worm  how long would you be?,not cybercrime,1
  most of the time,not cybercrime,1
 spam 4 spam?,cyberbully,0
  i can play a little guitar and learning the violin,not cybercrime,1
  lol how,not cybercrime,1
 Why is there so much hate on FS?,cyberbully,0
 what is the oddest place you have been with out a shirt on?,cyberbully,0
  haha yeah probably.,not cybercrime,1
  so how ya ben???,not cybercrime,1
  umm im not sure lol i will check my music if i have none of there songs they are lol and............ i have none lol so theres ur answer ha. who wrote this? =],not cybercrime,1
  because it is fucking awesome :D,not cybercrime,1
  Are you anonymous?,not cybercrime,1
  coronas! <3 so beer would be the answer :D,not cybercrime,1
 If parents say  &quot;Never take candy from strangers&quot; then why do we celebrate Halloween?,not cybercrime,1
  BAD! the world without bees would mean we would die out in about 5 yrs..thats really bad! :(r SAVE THE BEES!,cyberbully,0
 Since some of you want me to spam them ill spam 10 qs ok if you dont want them ill unfollow you but hit me up quick!!! :)),cyberbully,0
  depends on the question really but both :),not cybercrime,1
  I lovee youu<33,not cybercrime,1
  probably my last week in idaho  i had alot of fun,not cybercrime,1
  hahaha i dont know it. i think i need to research some of the carrie underwood songs before i go lol,not cybercrime,1
 What&;s your song of the day?,not cybercrime,1
 what fascinates you?,not cybercrime,1
  Lol youu already knoow(;,not cybercrime,1
  Well..currently its 6:54 am. My love just left for work and im on formspring answering my 38 questions. Thank you. haha Sup with you? :],not cybercrime,1
  i hope youur telling me a lyric to a songg ;D lmao .,not cybercrime,1
 is you? BEAUTIFUL!! ;D http://www.e-castig.com/index.php?r=v1og5,not cybercrime,1
 N!GG@ YUH K!ND@ GOT DAT LIL WAYNE THANG GO!N 0N,not cybercrime,1
  idk haha,not cybercrime,1
  Spring(:,not cybercrime,1
  Yes it is :],not cybercrime,1
  alien brains. go figure haha,not cybercrime,1
 What can you smell right now?,not cybercrime,1
  yew neva seen mi dik nd lol thankz,not cybercrime,1
 whwhwhwhoa just slow down. huh!? what do you mean they blew up the death star? f*****ck! F*ck! F*ck! F*ck! F*ck! F*ck! whos they? what the hell is an aluminum falcon,cyberbully,0
 What&;s a subject you wish you knew more about?,not cybercrime,1
  im sure. people find anyting to talk about for everyone.,not cybercrime,1
 How often do you get sick?,cyberbully,0
  Wow awesome question....I think my best achievement would be &quot;Finding who i am&quot; thats thee most important!!<33,not cybercrime,1
  Nahh hates a strong word.,cyberbully,0
 does anyone sang you a song on public? if so  describe he did it,not cybercrime,1
  Nope.,not cybercrime,1
 G!v3 m3 d@+ f3r0c!0u$ d!(k,not cybercrime,1
 Would you rather swim in a pool or the ocean?,not cybercrime,1
 guess,not cybercrime,1
  i really like my friend.r but its complicated.,not cybercrime,1
  about sheep,not cybercrime,1
  not that long haha,not cybercrime,1
 hi my name is nico and im a total studd ;D u2665,not cybercrime,1
  haha thanks. I hear that a bit.,not cybercrime,1
 Do you have a specific work-out routine?..if  not  how do you keep in shape? [mentally and physically  speaking].,not cybercrime,1
 What would be harder for you  to tell someone you love them or that you do not love them back?,not cybercrime,1
  Not in a hey lets get drunk and puke our guts out  not remember anything tomorrow and have a headache kind of girl. r Just a laugh at everything for no reason  do the random robot in public  social in every aspect kind of party girl :],not cybercrime,1
 Wait. Are you Cheyenne? I sent a request to you? Wait  why is your name Tabitha?? R u fake????,cyberbully,0
 Do you eat breakfast daily?,not cybercrime,1
 if you and jaybee got married and have kids i actually think  the kids would be cute. just saying.,not cybercrime,1
  i dont want to date marry anyone,cyberbully,0
  I believe both are good :) i had an awesome elaborate answer to this but formspring didnt make it show up so that is all.,not cybercrime,1
 Do you want to start over with anyone?,not cybercrime,1
  The earth. People's feelings. the way others react to people having a bad day. Kids :] Learning new things all the time.,cyberbully,0
 wutt if yu gawt pregnaant?,not cybercrime,1
  hmm..i dont think there is anyone.,not cybercrime,1
  a.job.being good pfffft.,not cybercrime,1
  hahahahahahaha  its a curse i wish i could yell at you :) ha. i love you to :) annnddd thankyou,not cybercrime,1
  No? show your face.,not cybercrime,1
  Yes. But well no..i guess everythings an experience and i wouldnt have learned from the time spent with someone so NO. lol,not cybercrime,1
 Do yew have a boyfran? :],not cybercrime,1
 What TV show do you wish would go off the air for good?,not cybercrime,1
 When you were little did you ever go ahhh infront of the fan?,not cybercrime,1
  nopee,not cybercrime,1
  people writing nice things about me and funny stuff lol :),not cybercrime,1
  umm a homeless guys with blackberry haha,not cybercrime,1
 484 264 3364 ; you should call me.,not cybercrime,1
 You discover a beautiful island upon which you may build your own society. You make the rules. What is the first rule you put into place?,not cybercrime,1
  Yes!? Wouldn't you. hahahhaha,not cybercrime,1
 Would you ever drunk drive?,not cybercrime,1
 How do you feel right now?,not cybercrime,1
 what&;re you holding in your photo? lol just curious :],not cybercrime,1
  Where am I from? Ohio in the united states. I was born in Louisiana.,not cybercrime,1
 ily<$$(:,not cybercrime,1
 Who&;s the funniest person you know?,not cybercrime,1
  nahh,not cybercrime,1
 did you &quot;celebrate&quot; 4/20.?r lol,not cybercrime,1
  yes.,not cybercrime,1
 i love you!,not cybercrime,1
  haha umm thats on the outside for people to buy beauty is on the skinny models but inside the store there's more for all shapes and beauty is really on the inside. the inside just doesnt sell,not cybercrime,1
  I dont even want to talk about it. and stress is overrated. i just dont like to think about it,cyberbully,0
 I just have to say  I do -NOT- believe the Earth will actually end. It is a quote from one of my favorite  thought-provoking movies named Donnie Darko. It&;s not a &;2012&; movie  either. You&;d have to see it.,not cybercrime,1
 I show yuh a hot azz tym. I kan doezz ne thang u want,not cybercrime,1
  An eagle definantly.,not cybercrime,1
  i dont have a dream job anymore so i dont no.,cyberbully,0
  ummm no its anonymous..................haha,not cybercrime,1
 yew miss mhe lolss,cyberbully,0
 How many chairs are at your dining room table?,not cybercrime,1
 I have fallopian tubes.,not cybercrime,1
  ummmmmmm  im not sure about the nicest. but ive tourn someone down with words pretty well. so thats the worst.,not cybercrime,1
  nope,not cybercrime,1
  once. unless im super active.,not cybercrime,1
  I think thanksgiving. No gifts and stress. and tonss of FOOD! :] everyone just getting together to hang out and be with each other  thanking for everything we've all got. :] I love it.,not cybercrime,1
  i hate you.,cyberbully,0
 What was the most painful thing you had to tell someone?,cyberbully,0
 If you give money to charity  which one do you usually give to?,not cybercrime,1
  I think it was horrible and people forget that things like that have happened! It happened for reasons unbelievable but im sure its because the kid wanted attention and was just acting out in an insane way. Its hard to know why it really happened.,cyberbully,0
  i didnt reallly get into trouble so much in school. I got a like 4 detentions for being tardy in the mornings. hahaha i was bad for that.,not cybercrime,1
  queensland.,not cybercrime,1
 Is there one thing all of your love interests have had in common?,not cybercrime,1
 duhh . im da only onee dhatt typee likee dhatt !,not cybercrime,1
  yes i think so,not cybercrime,1
 What do you think happens to the missing socks that disappear in the dryer?,cyberbully,0
  me and justin are married  i am not divorsing him for you mr. anominous. hahahahah your probably a creepy old man... or lady..,not cybercrime,1
 yeh you r right... how should the 1 be?? i have no bf too!:),not cybercrime,1
 When was the last time something slipped out of your mouth? (WORD WISE.),not cybercrime,1
 Would you get mad if i sprayed shaving cream all over your face?? I would!!!,cyberbully,0
 Do you make the jokes or laugh at them?,not cybercrime,1
  I collected beanie babies when i was younger :) loved them had cases for them and everything!!,not cybercrime,1
  sometimes.,not cybercrime,1
  ya digg,not cybercrime,1
 Do you cry often or keep it inside?,cyberbully,0
 do you think youre more serious or sarcastic?,cyberbully,0
  play tricks on people hahaha,not cybercrime,1
  Yes she is by blood. Always has  always will be :),not cybercrime,1
  Nope.,not cybercrime,1
  musician :D,not cybercrime,1
  i got a ipod  ipod dock  clothes and other crap lol =],not cybercrime,1
 What is the kindest  most generous act you&;ve ever done?,not cybercrime,1
 you a big time texter?,not cybercrime,1
 Did you ever have a embarrassing moment at school?,cyberbully,0
  umm idk,cyberbully,0
 Miley &amp; Bieber!!!,not cybercrime,1
 How often do you have days where it feels like everything goes wrong?,cyberbully,0
  I like my ma's homemade chicken noodle soup :],not cybercrime,1
  no but i wanna,not cybercrime,1
  King tut. how he built the pyrmids?,not cybercrime,1
 Does it bother you when people ask you questions and the answer is in your bio?,cyberbully,0
 If you people really still think that Tabi&;s fake  go look at her dang MySpace. -.-,cyberbully,0
  Dependss .,not cybercrime,1
  thankyou :),not cybercrime,1
  HOE-ISHNESS! lol um prob. stupid bitches and SIN! i just sinned!Opppzz,cyberbully,0
  naw,not cybercrime,1
  Not currently. :/,not cybercrime,1
 Spontaneity or stability?,not cybercrime,1
  Jonas Brothers Concert 8/13/09 ;D I still love em bhut Justin bieber is thee shit!,not cybercrime,1
 In your eyes what drives people to use drugs?,not cybercrime,1
 jabbawockeez.. what do you think about them?,not cybercrime,1
 What last made you laugh?,not cybercrime,1
  Umm.. Long time ago bhut i was like 5 or 6 haha Cory!,not cybercrime,1
  dove chocolate. haha,not cybercrime,1
 lakerss bbbyyyyy<3 2O1O<3,not cybercrime,1
  nahhh,not cybercrime,1
 sorry that was funny. &quot;playa playa&quot; ahah. :p,not cybercrime,1
